"treeID","Height_m","Point_Count","Crown_Area_m2","Crown_Diameter_m","X","Y"
1749,15.4805,758,34.4064080626704,6.61873094616231,476918.043290381,5429034.41471415
1751,25.6135,20149,48.5598562191008,7.86309921244879,476719.143392219,5429035.37629419
1752,24.425,41351,64.6541087471414,9.07304623522156,476734.605405969,5429036.40481169
1753,26.60325,4568,21.8634719684778,5.27611951110612,476864.825701826,5429035.86338756
1754,15.77125,2485,29.0990439705492,6.08687551189365,476676.289829421,5429034.42168237
1755,27.402,18751,46.1435940010706,7.66497544799508,476712.128049139,5429034.57541189
1756,31.34325,45066,58.1092555615905,8.60156974604861,476832.615983885,5429035.47941481
1757,26.978,4216,34.7542521245778,6.65210403952828,476859.459513657,5429033.98427722
1758,23.0085,612,29.2219216894591,6.09971362181648,476902.394424948,5429034.88848904
1759,20.8005,1960,29.0943595918361,6.08638555803611,476670.54303519,5429034.40028258
1760,28.11,1257,28.1788666857756,5.98986205101167,476869.79356737,5429033.81138247
1761,26.9935,3816,25.1528749350691,5.65911963392787,476894.763872462,5429033.46955699
1765,23.67625,29499,53.2544662202708,8.23442118945902,476757.610119798,5429035.03520471
1766,31.79375,43025,53.5192667819647,8.25486807114617,476804.234400408,5429033.43723234
1767,24.45325,1096,41.228827717714,7.24528631823937,476943.187401058,5429034.13460903
1770,17.67675,4662,40.308297032956,7.16394568399919,476693.039644642,5429033.06074887
1771,19.398,8433,49.9236435930943,7.97275092047857,476701.980668032,5429032.28931358
1772,32.03275,91042,64.5427911567967,9.06523215524106,476764.852555504,5429034.69650386
1773,28.621,4951,22.9092045005309,5.40082448414135,476855.030345405,5429033.48183941
1774,29.9915,1017,14.4415785003221,4.28807518998993,476933.851503035,5429033.44478653
1775,35.8265,42912,63.2874904371565,8.97664388909553,476780.013027033,5429033.47658549
1776,27.63175,2600,27.6435883445083,5.93269836066254,476909.621639667,5429033.04045199
1777,30.224,44327,60.4706381555879,8.77460015015303,476795.603837407,5429033.70874343
1778,31.78875,33034,44.6783675288898,7.54229834546433,476838.125955131,5429032.92473021
1781,40.74375,30349,61.2284195000539,8.82940796254778,476750.11337449,5429032.55302212
1782,30.7355,32497,46.3997418427534,7.6862205393611,476772.412795182,5429032.41810114
1783,27.68925,8943,37.9278479070636,6.94918957879076,476849.46215661,5429033.12773545
1784,23.6765,630,24.0925343441049,5.53855283082182,476664.292573386,5429032.66081381
1785,9.345,578,38.4368044061121,6.99566003627339,476948.171620961,5429031.51501045
1786,12.83125,1123,28.6556498443242,6.04032338222695,476954.348134234,5429031.82804956
1787,19.90425,22124,59.0536683422979,8.67118595090018,476743.738109366,5429032.09969281
1788,38.7985,63436,57.6835880603176,8.5700073162518,476786.82646277,5429032.21982024
1789,28.9155,1483,21.4255957521964,5.22301788061329,476915.743001994,5429031.31527363
1790,24.79575,1144,23.7756909060408,5.50201325561575,476957.334735951,5429030.79258717
1792,22.12,6779,39.9750759680755,7.13427273983453,476673.771264634,5429029.89725869
1793,29.99725,37723,69.7122460633982,9.4212731857338,476821.01361764,5429030.81684414
1794,26.12175,1208,24.9417457492382,5.6353187134944,476899.543189418,5429030.46034628
1795,24.18475,208,14.9703135616728,4.36586706437644,476926.498484558,5429030.67680473
1796,27.09775,35618,80.2331255308818,10.1072245559114,476722.517020937,5429029.91703576
1797,22.73275,27313,50.7763277486956,8.04054901272747,476730.196751898,5429030.64085914
1798,22.12725,14228,29.9600815309677,6.17627400369492,476737.065563492,5429031.39722307
1799,29.987,737,13.9706774995429,4.21758450527785,476942.709380178,5429030.36025672
1801,15.388,3776,55.2013474997366,8.38358745164217,476692.142382263,5429028.45174791
1802,30.192,8165,41.1795512812678,7.24095526334473,476873.66771417,5429030.71447031
1803,20.34375,17253,38.8268087834003,7.03106167935511,476743.420142592,5429027.47585628
1804,32.73175,37427,56.9680077500525,8.51668481582746,476755.185043413,5429028.25543148
1805,32.5525,27111,28.9495184088883,6.07121665230579,476791.67883549,5429029.96971407
1806,27.852,7258,26.6192418444261,5.8217412659094,476852.725581965,5429029.59809527
1807,27.439,529,13.188926688541,4.09788518780887,476921.607567801,5429029.14450919
1808,17.86,531,33.0088960009743,6.48291845672078,476932.896076357,5429030.61364355
1811,30.58975,25591,38.0615394056513,6.96142636998847,476769.768610753,5429028.63872018
1812,29.96725,33410,47.3628666870645,7.76558270949388,476835.723112367,5429028.4012358
1813,28.09825,6508,45.6641314366716,7.62504937171914,476893.859534858,5429028.45582213
1815,30.837,20670,67.6057431895752,9.27783949420214,476845.041104336,5429028.04325494
1816,31.27525,9621,38.6524726263015,7.01525884409124,476868.518941978,5429027.80111134
1817,28.0595,4795,27.144009093754,5.87884561634497,476906.740184876,5429029.19606215
1818,21.904,15488,49.2975725916913,7.92260177487129,476737.902404632,5429025.95039556
1819,34.61925,43935,39.9822836263338,7.13491587910225,476763.329781351,5429028.17281406
1820,29.71075,70072,51.9797306878027,8.1352718846019,476798.241114425,5429027.29777707
1821,27.40125,6968,38.8940243456746,7.03714500708952,476859.129533765,5429028.42759044
1822,10.75925,560,27.9675464683387,5.96736006394009,476951.531260516,5429027.74678214
1826,39.6365,59131,60.6999898120848,8.79122445361099,476783.018344591,5429026.49143793
1827,33.059,41591,56.8220658124192,8.5057687016469,476827.744453077,5429027.95145273
1828,25.788,3966,49.1797117521055,7.91312541297415,476881.194832,5429028.69998953
1829,23.39175,5314,50.2075569680892,7.99538910724892,476670.639389749,5429025.72507681
1830,24.542,1219,28.6679401252186,6.04161857729601,476923.682591737,5429025.45620134
1831,28.815,1285,18.3952225310932,4.83957898590271,476942.807148453,5429026.36716703
1832,19.14225,551,28.279979282408,6.00059896565776,476962.038328786,5429026.79147071
1833,24.64575,26136,73.7388700032025,9.68954308892648,476712.969186476,5429026.71665889
1834,19.6355,28936,66.1504755953792,9.17743980808783,476810.320704996,5429027.10587671
1835,33.369,5208,27.8487070329356,5.95466834207229,476852.725708645,5429025.75228722
1836,18.45275,795,21.3417257500987,5.21278516514141,476927.235807322,5429026.04486412
1837,23.74725,310,12.6174517195905,4.00812156541805,476930.489847185,5429026.58371018
1838,27.18375,25764,61.0827427192125,8.81889809052045,476703.065091234,5429026.6884747
1839,30.90125,35311,39.7868520636111,7.1174569480902,476792.232072326,5429024.65510893
1840,46.90475,7229,52.1706169685349,8.15019586252808,476873.845340362,5429024.83850372
1842,26.104,1267,41.893718625186,7.30347446285635,476910.200654264,5429025.43436793
1843,26.11775,655,22.1542939083301,5.31109434013097,476919.316323089,5429025.45712049
1844,31.78575,444,16.3970475915121,4.56917601000636,476957.873610564,5429026.162034
1846,33.7035,46707,58.2680170300882,8.61331199226002,476773.403853755,5429024.52624389
1847,20.80725,45310,71.8860692220042,9.56703642979502,476814.753697757,5429024.15909252
1848,29.542,3929,37.2504383757478,6.88685205291375,476886.449629789,5429025.3361436
1851,22.45925,1450,38.0725738432957,6.962435391954,476666.34112015,5429024.15303452
1852,25.2925,1398,37.3660814383766,6.89753379978203,476898.357848867,5429024.19241425
1853,35.13175,32246,49.2361622492317,7.91766561599556,476765.162147713,5429022.81691364
1854,30.234,14713,59.5647398132132,8.70862688384593,476865.227926076,5429022.97349805
1855,21.752,873,17.9568242506211,4.78156237371742,476877.59342062,5429023.16423202
1856,26.55525,3159,26.8561445320083,5.84758969467558,476914.709136562,5429023.57928373
1857,18.3265,3380,45.7895609042607,7.63551436901038,476679.664515684,5429024.15933606
1858,24.0195,1495,12.9665597505082,4.06319291118676,476881.180381596,5429023.56746006
1859,24.557,425,16.2719739989261,4.55171624404851,476935.197189805,5429023.72153367
1860,20.037,470,18.8417348743533,4.89796303920744,476663.308486094,5429021.60834616
1861,27.25625,28566,58.9426846574934,8.66303393614357,476729.80009807,5429023.17087532
1862,32.146,86412,56.6126636551853,8.4900813952855,476823.955029709,5429022.2577084
1863,42.56075,35431,33.2476985933026,6.50632650736409,476830.3496336,5429022.11825684
1864,38.10675,15728,33.3137453150703,6.51278572642945,476834.987899332,5429023.10283652
1865,12.54575,1223,42.5897789375158,7.36389779564965,476943.617794479,5429024.32875414
1866,13.3185,1021,21.1206383763929,5.18571422186708,476958.439164405,5429022.45147162
1867,25.84625,6756,39.053015906713,7.05151361011225,476695.163323681,5429023.0669633
1868,28.8525,45953,53.5380084970093,8.256313315564,476757.234704237,5429022.73419214
1869,27.389,3265,41.9987673135474,7.31262547746971,476889.347925997,5429023.12693211
1870,22.41225,2886,40.2538068427239,7.15910180806831,476906.594073046,5429023.02012758
1874,24.46175,12578,39.4187485931907,7.08445548456788,476705.032541875,5429021.07687426
1875,32.56825,35336,60.2040007500909,8.75523354949947,476841.443148332,5429021.82102268
1876,24.7095,1947,28.4193982498255,6.01537211560973,476902.394583026,5429021.65886872
1877,5.47175,212,63.852371379151,9.01661600962638,476951.76166663,5429021.92528038
1878,11.252,1133,35.7160163431545,6.7435186949034,476686.248859888,5429022.40537336
1879,26.96,6266,29.2053682188853,6.09798571126862,476699.070993684,5429021.60473814
1880,36.20075,52109,55.7144733763416,8.42246227161942,476788.781079903,5429020.86848905
1881,21.28125,2199,19.2607306560094,4.95212317412683,476881.669604053,5429020.84868731
1882,29.6975,226,18.1800909698941,4.81119639484316,476966.931097461,5429022.11851449
1884,32.969,33614,56.066597157158,8.44903595916301,476800.388181061,5429020.90033182
1885,43.45075,35121,63.7390178731403,9.00860911010482,476853.402843484,5429020.07940418
1886,25.072,1531,24.3640112488065,5.56966988163147,476895.242026031,5429021.22430405
1887,27.29625,836,21.7357692520818,5.26068825791732,476918.231373288,5429020.8681794
1888,16.045,781,30.783590628067,6.26058183530842,476933.263019785,5429020.2736884
1891,28.62625,42386,71.4769646250643,9.5397745203054,476723.790740586,5429019.77626227
1892,37.6,61506,60.1002576273604,8.74768681766365,476778.341033441,5429020.14275586
1893,8.585,422,17.5923976247432,4.73279371434335,476685.293573002,5429018.58655672
1894,25.86725,18305,50.2763682181248,8.00086621441595,476709.426153502,5429019.00870527
1895,26.1455,21314,38.8678723745979,7.03477875466297,476716.28857012,5429020.83400648
1896,24.49775,650,17.5044009679405,4.72094222791195,476891.014531669,5429019.33313203
1897,26.8665,2128,26.7605718454579,5.83717554244888,476923.739566874,5429019.36660462
1898,17.36175,878,28.4980017190101,6.02368514570394,476939.048587498,5429020.38871384
1899,30.35075,56062,63.0798720312305,8.96190758415842,476741.256163009,5429018.66743002
1900,30.29825,54760,57.6527307841461,8.56771478845702,476759.438627901,5429017.57451897
1901,32.58225,25845,44.9392344078515,7.5642851848803,476784.942652392,5429018.08591729
1902,9.159,573,27.097202594392,5.87377475690719,476963.268444304,5429019.7267212
1905,26.44975,2952,28.6775541566312,6.04263154581736,476669.255899247,5429019.26995669
1906,30.739,69147,74.2992509367177,9.72629140201085,476748.787274724,5429018.71674732
1907,29.2255,2656,31.2379418109776,6.30661421127634,476883.089218608,5429018.08502226
1908,24.6655,1767,21.1710249683238,5.19189620391677,476910.104350081,5429018.78855397
1909,10.7085,765,13.973884156323,4.21806850363749,476675.121869419,5429019.33943258
